folder,title,english_title,suggested_english_title,platform,genre,rating,playtime,price,completed,url,search_hint,missing_fields
Game-2020,orbtxl,orbtxl,orbtxl,steam,casual,,,¥ 6.00,false,https://store.steampowered.com/app/615610/,https://store.steampowered.com/search/?term=orbtxl,"rating, playtime"
Game-2020,一次机会,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E4%B8%80%E6%AC%A1%E6%9C%BA%E4%BC%9A,"english_title, price, rating, playtime, genre, url"
Game-2020,云顶之弈,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E4%BA%91%E9%A1%B6%E4%B9%8B%E5%BC%88,"english_title, price, rating, playtime, genre, url"
Game-2020,人类一败涂地,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E4%BA%BA%E7%B1%BB%E4%B8%80%E8%B4%A5%E6%B6%82%E5%9C%B0,"english_title, price, rating, playtime, genre, url"
Game-2020,优诺,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E4%BC%98%E8%AF%BA,"english_title, price, rating, playtime, genre, url"
Game-2020,传送门,Portal Survivors,,steam,action,,,,false,https://store.steampowered.com/app/2212340/,https://store.steampowered.com/search/?term=Portal+Survivors,"price, rating, playtime"
Game-2020,传送门 2,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E4%BC%A0%E9%80%81%E9%97%A8+2,"english_title, price, rating, playtime, genre, url"
Game-2020,冰与火之舞,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%86%B0%E4%B8%8E%E7%81%AB%E4%B9%8B%E8%88%9E,"english_title, price, rating, playtime, genre, url"
Game-2020,几何砂园,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%87%A0%E4%BD%95%E7%A0%82%E5%9B%AD,"english_title, price, rating, playtime, genre, url"
Game-2020,历历在目,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%8E%86%E5%8E%86%E5%9C%A8%E7%9B%AE,"english_title, price, rating, playtime, genre, url"
Game-2020,去月球,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%8E%BB%E6%9C%88%E7%90%83,"english_title, price, rating, playtime, genre, url"
Game-2020,只只大冒险,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%8F%AA%E5%8F%AA%E5%A4%A7%E5%86%92%E9%99%A9,"english_title, price, rating, playtime, genre, url"
Game-2020,史莱姆牧场,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%8F%B2%E8%8E%B1%E5%A7%86%E7%89%A7%E5%9C%BA,"english_title, price, rating, playtime, genre, url"
Game-2020,同步音律喵赛克,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%90%8C%E6%AD%A5%E9%9F%B3%E5%BE%8B%E5%96%B5%E8%B5%9B%E5%85%8B,"english_title, price, rating, playtime, genre, url"
Game-2020,喵斯快跑,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%96%B5%E6%96%AF%E5%BF%AB%E8%B7%91,"english_title, price, rating, playtime, genre, url"
Game-2020,回忆蓝调,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%9B%9E%E5%BF%86%E8%93%9D%E8%B0%83,"english_title, price, rating, playtime, genre, url"
Game-2020,城市：天际线,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%9F%8E%E5%B8%82%EF%BC%9A%E5%A4%A9%E9%99%85%E7%BA%BF,"english_title, price, rating, playtime, genre, url"
Game-2020,城镇叠叠乐,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%9F%8E%E9%95%87%E5%8F%A0%E5%8F%A0%E4%B9%90,"english_title, price, rating, playtime, genre, url"
Game-2020,大富翁 10,Richman10,,steam,strategy,,,¥ 49.00,false,https://store.steampowered.com/app/1162520/,https://store.steampowered.com/search/?term=Richman10,"rating, playtime"
Game-2020,守望先锋,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%AE%88%E6%9C%9B%E5%85%88%E9%94%8B,"english_title, price, rating, playtime, genre, url"
Game-2020,小小梦魇,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%B0%8F%E5%B0%8F%E6%A2%A6%E9%AD%87,"english_title, price, rating, playtime, genre, url"
Game-2020,岛民,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%B2%9B%E6%B0%91,"english_title, price, rating, playtime, genre, url"
Game-2020,巫师 3：狂猎,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%B7%AB%E5%B8%88+3%EF%BC%9A%E7%8B%82%E7%8C%8E,"english_title, price, rating, playtime, genre, url"
Game-2020,异星探险家,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%BC%82%E6%98%9F%E6%8E%A2%E9%99%A9%E5%AE%B6,"english_title, price, rating, playtime, genre, url"
Game-2020,弗洛伦斯,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%BC%97%E6%B4%9B%E4%BC%A6%E6%96%AF,"english_title, price, rating, playtime, genre, url"
Game-2020,微软纸牌合集,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E5%BE%AE%E8%BD%AF%E7%BA%B8%E7%89%8C%E5%90%88%E9%9B%86,"english_title, price, rating, playtime, genre, url"
Game-2020,我的世界：地下城,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C%EF%BC%9A%E5%9C%B0%E4%B8%8B%E5%9F%8E,"english_title, price, rating, playtime, genre, url"
Game-2020,手机帝国,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%89%8B%E6%9C%BA%E5%B8%9D%E5%9B%BD,"english_title, price, rating, playtime, genre, url"
Game-2020,拉力艺术,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%8B%89%E5%8A%9B%E8%89%BA%E6%9C%AF,"english_title, price, rating, playtime, genre, url"
Game-2020,拣爱,LoveChoice,,steam,rpg,,,¥ 10.00,false,https://store.steampowered.com/app/939400/,https://store.steampowered.com/search/?term=LoveChoice,"rating, playtime"
Game-2020,无法逃脱,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%97%A0%E6%B3%95%E9%80%83%E8%84%B1,"english_title, price, rating, playtime, genre, url"
Game-2020,无畏契约,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%97%A0%E7%95%8F%E5%A5%91%E7%BA%A6,"english_title, price, rating, playtime, genre, url"
Game-2020,时光之帽,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%97%B6%E5%85%89%E4%B9%8B%E5%B8%BD,"english_title, price, rating, playtime, genre, url"
Game-2020,暴力派对,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%9A%B4%E5%8A%9B%E6%B4%BE%E5%AF%B9,"english_title, price, rating, playtime, genre, url"
Game-2020,极限竞速：地平线 4,Forza Horizon 4,Forza Horizon 4,steam,,,,,false,,https://store.steampowered.com/search/?term=Forza+Horizon+4,"price, rating, playtime, genre, url"
Game-2020,格莉丝,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%A0%BC%E8%8E%89%E4%B8%9D,"english_title, price, rating, playtime, genre, url"
Game-2020,桥梁建筑师,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%A1%A5%E6%A2%81%E5%BB%BA%E7%AD%91%E5%B8%88,"english_title, price, rating, playtime, genre, url"
Game-2020,死亡细胞,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%AD%BB%E4%BA%A1%E7%BB%86%E8%83%9E,"english_title, price, rating, playtime, genre, url"
Game-2020,波西亚时光,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%B3%A2%E8%A5%BF%E4%BA%9A%E6%97%B6%E5%85%89,"english_title, price, rating, playtime, genre, url"
Game-2020,泰拉瑞亚,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%B3%B0%E6%8B%89%E7%91%9E%E4%BA%9A,"english_title, price, rating, playtime, genre, url"
Game-2020,漫漫长夜,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E6%BC%AB%E6%BC%AB%E9%95%BF%E5%A4%9C,"english_title, price, rating, playtime, genre, url"
Game-2020,火柴人大乱斗,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E7%81%AB%E6%9F%B4%E4%BA%BA%E5%A4%A7%E4%B9%B1%E6%96%97,"english_title, price, rating, playtime, genre, url"
Game-2020,灵魂旅者,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E7%81%B5%E9%AD%82%E6%97%85%E8%80%85,"english_title, price, rating, playtime, genre, url"
Game-2020,猴子塔防 6,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E7%8C%B4%E5%AD%90%E5%A1%94%E9%98%B2+6,"english_title, price, rating, playtime, genre, url"
Game-2020,画中世界,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E7%94%BB%E4%B8%AD%E4%B8%96%E7%95%8C,"english_title, price, rating, playtime, genre, url"
Game-2020,群星,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E7%BE%A4%E6%98%9F,"english_title, price, rating, playtime, genre, url"
Game-2020,胡闹厨房 2,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E8%83%A1%E9%97%B9%E5%8E%A8%E6%88%BF+2,"english_title, price, rating, playtime, genre, url"
Game-2020,艾比与欧比,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E8%89%BE%E6%AF%94%E4%B8%8E%E6%AC%A7%E6%AF%94,"english_title, price, rating, playtime, genre, url"
Game-2020,英雄联盟,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E8%8B%B1%E9%9B%84%E8%81%94%E7%9B%9F,"english_title, price, rating, playtime, genre, url"
Game-2020,茶杯头,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E8%8C%B6%E6%9D%AF%E5%A4%B4,"english_title, price, rating, playtime, genre, url"
Game-2020,蔚蓝,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E8%94%9A%E8%93%9D,"english_title, price, rating, playtime, genre, url"
Game-2020,虫虫点心,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E8%99%AB%E8%99%AB%E7%82%B9%E5%BF%83,"english_title, price, rating, playtime, genre, url"
Game-2020,见证者,,,steam,,,,,false,,https://store.steampowered.com/search/?term=%E8%A7%81%E8%AF%81%E8%80%85,"english_title, price, rating, playtime, genre, url"
